000660,20190514,74600
000660,20190414,79700
000660,20190314,67300
000660,20190214,77400
000660,20190114,62100
000660,20181214,61800
000660,20181114,70400
000660,20181014,70300
000660,20180914,77700
000660,20180814,75900
000660,20180714,88800
000660,20180614,86300
000660,20180514,85400
000660,20180414,84200
000660,20180314,90700
000660,20180214,77600
000660,20180114,72700
000660,20171214,76000
000660,20171114,83400
000660,20171014,86100
000660,20170914,76800
000660,20170814,65100
000660,20170714,71100
000660,20170614,59300
000660,20170514,55600
000660,20170414,49800
000660,20170314,50300
000660,20170214,48450
000660,20170114,50300
000660,20161214,45850
000660,20161114,39700
000660,20161014,41550
000660,20160914,37800
000660,20160814,33700
000660,20160714,33050
000660,20160614,29050
000660,20160514,26100
000660,20160414,27250
000660,20160314,30350
000660,20160214,27700
000660,20160114,27900
000660,20151214,29000
000660,20151114,31150
000660,20151014,36400
000660,20150914,34600
000660,20150814,36900
000660,20150714,37850
000660,20150614,46150
000660,20150514,45550
003490,20190514,33150
003490,20190414,37750
003490,20190314,32950
003490,20190214,36900
003490,20190114,33900
003490,20181214,32650
003490,20181114,32500
003490,20181014,25550
003490,20180914,29250
003490,20180814,27550
003490,20180714,29100
003490,20180614,33000
003490,20180514,34500
003490,20180414,33950
003490,20180314,33350
003490,20180214,35400
003490,20180114,37600
003490,20171214,33550
003490,20171114,30700
003490,20171014,30100
003490,20170914,32900
003490,20170814,35650
003490,20170714,35450
003490,20170614,37700
003490,20170514,32200
003490,20170414,30000
003490,20170314,29150
003490,20170214,27800
003490,20170114,27100
003490,20161214,29900
003490,20161114,29500
003490,20161014,32000
003490,20160914,32050
003490,20160814,30900
003490,20160714,25800
003490,20160614,26400
003490,20160514,29450
003490,20160414,32900
003490,20160314,30250
003490,20160214,25300
003490,20160114,25350
003490,20151214,27350
003490,20151114,28500
003490,20151014,32200
003490,20150914,32050
003490,20150814,36250
003490,20150714,39450
003490,20150614,35200
003490,20150514,43650
005380,20190514,128000
005380,20190414,125500
005380,20190314,119000
005380,20190214,121500
005380,20190114,121500
005380,20181214,116500
005380,20181114,101500
005380,20181014,113500
005380,20180914,129500
005380,20180814,123000
005380,20180714,122500
005380,20180614,135000
005380,20180514,151000
005380,20180414,150500
005380,20180314,156000
005380,20180214,154500
005380,20180114,155000
005380,20171214,150500
005380,20171114,160500
005380,20171014,154500
005380,20170914,137000
005380,20170814,144500
005380,20170714,154000
005380,20170614,169000
005380,20170514,154000
005380,20170414,142500
005380,20170314,149000
005380,20170214,140000
005380,20170114,149000
005380,20161214,143500
005380,20161114,132000
005380,20161014,133000
005380,20160914,138500
005380,20160814,133000
005380,20160714,131500
005380,20160614,138500
005380,20160514,135000
005380,20160414,152000
005380,20160314,148500
005380,20160214,139500
005380,20160114,141000
005380,20151214,150500
005380,20151114,156500
005380,20151014,163000
005380,20150914,154500
005380,20150814,144500
005380,20150714,125500
005380,20150614,136500
005380,20150514,164000
005930,20190514,42650
005930,20190414,47050
005930,20190314,43850
005930,20190214,47500
005930,20190114,40050
005930,20181214,38950
005930,20181114,44100
005930,20181014,43800
005930,20180914,45850
005930,20180814,45150
005930,20180714,46500
005930,20180614,48200
005930,20180514,50100
005930,20180414,2490000
005930,20180314,2588000
005930,20180214,2450000
005930,20180114,2427000
005930,20171214,2553000
005930,20171114,2796000
005930,20171014,2700000
005930,20170914,2515000
005930,20170814,2250000
005930,20170714,2524000
005930,20170614,2268000
005930,20170514,2305000
005930,20170414,2101000
005930,20170314,2068000
005930,20170214,1879000
005930,20170114,1873000
005930,20161214,1777000
005930,20161114,1553000
005930,20161014,1577000
005930,20160914,1527000
005930,20160814,1568000
005930,20160714,1500000
